slug,total_downloads,rating_user,num_reviewers,plugin_age_since_release,last_update_year,freq_update_per_year,wp_requires,wp_tested,support_response_rate,open_issues,num_files,num_php_files,loc,plugin_size_kb,vulnerable
a11y-buttons,3473,100,1,3,1,1,6.4,6.8.3,0,0,43,6,474,484.95,0
related-videos-for-jw-player,6791,0,0,10,1,1,4,6.9.1,0,0,11,2,175,370.15,1
google-website-optimizer-for-wordpress,27095,0,0,17,14,0.071,3.0.0,3.3.2,0,0,6,1,180,22.46,0
smart-maintenance-mode,57500,64,15,11,1,1,3,6.8.3,0,0,40,3,780,314.36,1
easy-share-solution,39197,100,1,10,1,1,6,6.9.1,0,0,68,19,8531,2846.8,0
jquery-slider,48995,100,3,14,13,0.077,2.8,3.4.2,0,0,80,3,1366,2245.02,0
vk-filter-search,152068,100,3,5,1,1,5.7,6.9.1,0,0,95,19,3028,942.28,1
display-live-visitors-counter,5003,100,1,5,5,0.2,5,5.4.18,0,0,2,1,239,13.34,0
betterdocs,2331652,96,480,6,1,1,5,6.9.1,0.86,1,1114,729,120333,31717.21,1
advanced-image-hover-effect-for-elementor,29859,100,3,5,1,1,5.7.0,6.9.1,0,0,17,10,1954,178.21,0
wp-easy-contact,21437,100,4,11,1,1,4.5,6.8.3,0,0,269,102,24858,2748.37,1
ui-for-wp-simple-paypal-shopping-cart,38988,100,4,14,11,0.091,2.6,4.0.38,0,0,30,6,1948,242.65,0
login-logo,495663,98,62,15,1,1,5.1.2,6.6.4,0,0,4,1,184,67.59,0
seo-automated-link-building,198882,96,33,7,1,1,5,6.8.3,0.5,1,281,195,58260,4225.13,1
ims-countdown,7917,100,1,8,1,1,3.0.1,6.8.3,0,0,56,17,1572,1574.62,1
copyscape-premium,52833,64,10,12,1,1,3.0.1,6.9.1,0,0,4,1,674,60.85,1
wp-ultimate-exporter,454646,66,15,10,1,1,5,6.9.1,1,0,30,19,10531,957.36,1
dashi,14414,0,0,8,1,1,False,6.9.0,0,0,66,50,10547,500.84,1
columnizer,6223,80,3,13,13,0.077,3,3.4.2,0,0,5,1,74,20.05,0
random-page-redirect-for-wordpress,3582,100,1,13,9,0.111,4.0.0,4.5.0,0,0,2,1,32,2.28,0
material-design-icons-for-elementor,103469,100,5,6,1,1,4.7,6.5.7,0,0,135,37,2181,3910.45,1
cf7-smtp,5923,80,2,3,1,1,5.5,6.9.1,0.67,1,53,36,4717,453.18,0
make-clickable-tweet,1864,0,0,13,13,0.077,2.7,3.3.2,0,0,2,1,14,2.45,0
local-google-fonts,784269,92,83,3,1,1,4.6,6.8.3,0.5,1,10,6,783,45.64,0
block-ecommerce-assets-via-robots-txt,2844,0,0,5,2,0.5,4.0.1,6.3.7,0,0,5,1,55,21.62,0
my-favorites,16953,100,15,5,1,1,4.8,6.9.1,0.5,1,22,7,449,73.76,1
plugin-load-filter,179818,96,52,10,1,1,6,6.9.1,0,1,9,2,2603,282.1,0
qrmenu-lite,4288,20,1,2,1,1,4.6,6.8.3,0,0,477,84,17391,18626.45,1
woocommerce-product-addon,1438778,90,277,10,1,1,3.5,6.9.1,1,0,336,142,34549,6057.73,1
autoship-cloud,46656,92,37,8,1,1,4.6,6.9.1,0,0,627,373,83721,17366.36,1
check-email,2575214,96,280,15,1,1,5,6.9.1,0,0,416,303,50441,3007.83,1
cm-invitation-codes,31861,76,8,13,1,1,5.4.0,6.9.1,0,0,183,83,12396,3257.53,1
woo-product-variation-swatches,376163,94,54,7,1,1,4.8,6.9.1,0,0,56,29,5007,667.61,1
wordpress-database-reset,1492643,90,77,14,1,1,4.2,6.9.1,0,0,32,15,1314,259.47,1
skyboot-custom-icons-for-elementor,808759,100,19,5,1,1,5.9,6.8.3,1,0,119,22,16280,21391.18,0
plugin-notes-plus,75053,100,61,8,1,1,6.2,6.7.4,0,1,18,12,1111,83.26,1
simplepage-sync-landing-page-for-web,7099,100,1,5,4,0.25,4.6,5.8.12,0,0,10,3,440,75.64,0
luckywp-cookie-notice-gdpr,39041,100,57,7,1,1,4.7,6.7.4,0,0,48,39,2984,138.23,0
stripe,832393,88,116,11,1,1,5.9,6.8.3,0,1,1349,981,124717,8195.29,0
wp-quick-post-duplicator,21700,60,2,5,1,1,3,6.8.3,0,0,4,2,169,25.42,1
wp-data-logger,6513,100,3,7,1,1,3.5,6.8.3,0,0,4,2,356,15.48,1
rating-block,2754,0,0,5,4,0.25,5.3.2,5.8.12,0,0,14,2,58,54.38,0
seo-help,15604,0,0,9,1,1,4.6,6.9.1,0,0,86,31,16404,8826.29,1
wppizza,207090,100,55,12,1,1,3.3,6.8.3,0,0,440,200,70985,9259.35,1
pricing-tables,8240,80,4,11,9,0.111,3.8,4.6.30,0,0,37,4,1564,2168.54,0
multiple-location-google-map,13354,100,4,9,9,0.111,3.5,4.5.33,0,0,61,14,772,4405.56,1
smart-agreements,2673,0,0,2,1,1,5.5,6.9.1,0,0,330,221,76328,11067.7,1
sql-chart-builder,31809,78,21,10,1,1,5.0.0,6.7.4,0,0,18,5,1221,477.59,1
pallet-packaging-for-woocommerce,4137,0,0,4,1,1,6.4,6.8.3,0,0,24,13,4166,337,1
smartarget-lucky-wheel,7130,94,3,3,1,1,3.0.1,6.9.1,0,0,22,15,750,1807.15,0
never-moderate-registered-users,9257,86,3,15,1,1,3.1,6.8.3,0,0,7,2,114,42.18,0
grid-shortcodes,24408,100,10,10,1,1,3.6,6.9.1,1,0,5,1,91,13.4,1
no-title-tooltips,12646,86,15,13,10,0.1,2.8,4.3.34,0,0,4,2,36,3,0
media-library-assistant,2535388,96,198,13,1,1,4.7,6.9.1,1,0,473,204,119498,9460.92,1
rccp-free,5164,0,0,6,1,1,6.3.0,6.8.3,0,0,1206,941,105259,12146.82,1
comment-form-validation,4887,90,2,9,5,0.2,4,5.5.17,0,0,6,1,18,98.39,0
code-block-for-elementor,65290,100,8,5,2,0.5,5,6.3.7,0,0,16,3,611,556.35,0
custom-shortcodes,5577,100,1,16,16,0.062,2.0.2,2.7,0,0,2,1,67,4.27,0
auto-post-scheduler,160385,94,36,11,1,1,3,6.3.7,0,0,7,2,897,88.96,0
sku-for-woocommerce,39047,82,11,10,1,1,4.4,6.8.3,0,0,10,8,1396,68.12,1
scategory-permalink,11567,0,0,18,16,0.062,2.7.0,2.8.2,0,0,4,1,112,24.09,0
facebook-page-feed-graph-api,409129,92,64,10,1,1,4.6,6.8.3,0,0,21,9,1170,85.73,1
wp-google-calendar,6686,40,1,10,5,0.2,3.0.1,5.3.20,0,0,128,4,1632,3365.27,0
clear-cache-for-widgets,727498,96,29,12,1,1,3.8,6.8.3,0,1,10,4,1011,50.89,0
remove-google-captcha-in-divi,1770,100,2,4,4,0.25,4.6,5.9.12,0,0,2,1,19,1.31,0
debug-log,3650,100,1,9,9,0.111,2.6.0,4.5.33,0,0,2,1,96,5.71,0
plugin-groups,27104,86,30,10,2,0.5,5.3,6.4.7,0,0,20,12,1442,114.38,1
post-count,10142,0,0,21,10,0.1,False,4.4.34,0,0,2,1,14,0.81,0
be-popia-compliant,5540,100,3,4,1,1,5.4,6.7.4,0,0,14,6,4868,628.62,1
download-pdf-after-submit-form,11067,56,5,3,1,1,5.8,6.9.1,0,0,14,3,488,522.08,0
dashboard-widgets-learndash,12548,100,1,7,4,0.25,4.6,5.9.12,0,0,10,6,753,85.68,0
local-magic,5966,0,0,4,1,1,3.5.1,6.8.3,0,0,33,7,3823,3068.49,1
phpinfo,16294,70,2,18,18,0.056,1.5,2.2.2,0,0,7,1,157,27.77,0
genesis-enews-extended,1120923,94,28,13,1,1,4.9.6,6.8.3,0,0,49,4,506,166.77,0
buddyforms-acf,19682,66,4,9,1,1,4,6.9.1,0,0,53,11,933,604.4,1
squelch-tabs-and-accordions-shortcodes,72627,96,24,12,1,1,4.6,6.5.7,0,0,345,3,1068,1955.47,1
delete-all-pending-comments,6636,100,4,13,13,0.077,3,3.5.2,0,0,3,1,84,4.19,0
print-google-cloud-print-gcp-woocommerce,77016,94,18,7,1,1,4.4,6.9.1,0,0,241,119,12611,10912.58,1
timber-library,1458560,98,71,12,1,1,5.3.0,6.8.3,0,0,666,586,34823,1314.59,1
hot-accordion,3915,20,1,5,1,1,5,6.9.1,0,0,11,1,56,21.02,0
greenshift-animation-and-page-builder-blocks,3496996,96,105,4,1,1,6.6,6.9.1,0.5,7,319,36,14657,16508.21,1
display-remote-posts-block,14854,0,0,5,1,1,5,6.9.1,0,0,7,3,975,61.94,1
ark-hidecommentlinks,11235,100,7,11,1,1,4.6,6.9.1,0,0,6,1,72,18.29,0
moving-contents,8668,90,2,4,1,1,4.6,6.9.1,0,0,5,4,1126,46.23,0
gutenbye,5608,0,0,7,7,0.143,4.6,5.0.24,0,0,2,1,18,1.9,0
popslide,11564,100,18,11,9,0.111,3.6,4.7.31,0,0,35,3,699,550.86,0
media-item-url,4083,100,10,12,9,0.111,3.8,4.6.0,0,0,6,1,192,12.56,0
wp-show-posts,604277,94,80,9,1,1,4.5,6.1.9,0,0,72,54,6121,323.6,1
faq-and-answers,6068,0,0,8,1,1,6.5,6.9.1,0,0,40,19,1073,4818.24,1
simplegal,6198,0,0,15,14,0.071,2.5,3.3.2,0,0,5,1,239,30.75,0
pz-hatenablogcard,8666,0,0,10,8,0.125,3,4.8.27,0,0,22,4,1373,387.34,0
waves,5023,86,3,5,3,0.333,5.4,6.0.11,0,0,11,3,73,281.12,0
integrate-firebase,27596,100,20,7,1,1,4.0.0,6.7.4,0,0,18,6,494,163.67,1
hashbar-wp-notification-bar,329554,88,30,8,1,1,5,6.9.1,0,2,244,134,32844,7948.87,1
display-active-plugins-first,3231,100,2,8,5,0.2,4.6,5.5.17,0,0,2,1,33,1.75,0
wp-image-zoomify,3733,100,1,9,9,0.111,3.1,4.5.33,0,0,4,1,48,6.45,0
gallery-with-thumbnail-slider,43085,76,9,7,1,1,4,6.9.1,0,1,35,9,1576,600.13,1
excerpt-editor,76969,80,1,18,16,0.062,2.6,2.9.2,0,0,12,2,794,125.14,0
checkmail-validation-for-contact-form-7,10329,82,9,13,13,0.077,3.2,3.4.2,0,0,5,1,138,142.83,0
article,2698,0,0,5,1,1,3.4,6.7.4,0,0,10,2,401,32.85,0
our-team-members,15407,86,3,8,1,1,5,6.9.1,0,0,294,69,5056,4307.27,1
interview,1382,100,2,3,1,1,4.5,6.5.7,0,0,19,3,648,302.45,1
zoho-campaigns,95764,40,20,10,1,1,5,6.9.1,0,1,37,8,1869,1117.51,1
buddypress-captcha,18942,82,12,11,10,0.1,3.2,4.1.42,0,0,17,13,1069,86.37,0
better-comments,2548,70,2,5,1,1,5.2,6.9.1,0,0,694,302,69820,13458.2,1
wp-responsive-slab-text,14229,100,5,11,1,1,2.5,6.7.4,0,0,4,1,62,9.05,1
enable-svg-webp-ico-upload,81454,92,10,4,1,1,4.7,6.9.1,0,0,55,44,3731,277.18,1
ws-form,358779,100,312,7,1,1,5.4,7,1,0,488,162,72639,24083.57,1
user-blocker,81399,82,82,10,1,1,5.4,6.6.4,0,0,44,6,7896,748.43,1
gou-wc-account-tabs,7956,100,2,4,1,1,4.5,6.9.1,0,0,20,10,2166,158.61,1
market-exporter,46824,96,45,10,1,1,5.6,6.8.3,0,0,32,12,3185,2159.75,1
wp-twitterbadge,14239,0,0,16,9,0.111,2,4.8.27,0,0,12,3,459,49.01,0
smtp-mailer,1375224,90,65,10,1,1,6.9,6.9.1,0,0,8,2,1018,69.52,0
strings-sanitizer,4210,100,1,13,13,0.077,2.7,3.4.2,0,0,27,6,934,299.02,0
ali2woo-lite,204514,84,50,6,1,1,5.9,6.9.1,1,0,577,384,48258,20291.77,1
ultimate-auction,186573,86,129,12,1,1,4.6,6.8.3,0,1,142,21,6929,9559.95,1
duplicate-menu,568629,92,103,13,1,1,3.4.2,6.9.1,0,1,4,1,146,44.88,0
embed-peertube-playlist,3284,100,1,5,1,1,3.5,6.9.1,0,0,11,3,249,23.38,1
woocommerce-products-quick-view,67335,56,17,12,1,1,6,6.9.0,0,0,254,65,18561,3219.15,1
wp-tidy-tinymce,7213,100,1,13,11,0.091,3.4,3.9.40,0,0,5,3,301,14.54,0
advanced-comments-widget,3842,100,3,9,9,0.111,4.4,4.5.33,0,0,14,4,1133,923.17,0
automatic-translator-addon-for-loco-translate,1476065,98,631,6,1,1,5,6.9.1,0,0,68,13,2593,2770.6,0
very-simple-event-list,546119,98,81,10,1,1,6,6.9.1,0.5,2,25,15,3603,271.95,0
wp-cors,38816,46,3,11,2,0.5,3.6,6.2.8,0,0,3,1,92,6.85,1
search-analytics,40551,100,30,8,1,1,4.4.0,6.8.3,0,0,274,19,2420,455.98,1
takbull-gateway,8944,0,0,5,1,1,4.4,6.9.1,0,0,54,25,4913,337.47,0
fatal-error-notify,88012,98,17,8,1,1,5,6.9.1,1,0,9,4,681,62.91,1
church-theme-content,160556,98,49,12,1,1,3.6,6.9.1,0,0,89,41,16336,1755.07,1
disable-cart-fragments,132678,98,16,6,1,1,4.6,6.8.3,0,1,5,3,202,47.73,0
plerdy-heatmap,19298,100,6,8,1,1,1,6.6.4,0,0,5,2,198,36.02,1
outranking,3134,0,0,4,2,0.5,5,6.1.9,0,0,21,8,1086,492.87,0
pending-email-smtp,3414,100,3,4,4,0.25,5.7.0,5.7.14,0,0,5,3,168,24.25,0
wp-google-places-review-slider,1582548,98,359,8,1,1,3.0.1,6.9.1,0,0,296,176,60541,5938.34,1
linkz-ai,3546,100,3,3,1,1,4.7,6.7.4,0,0,24,3,710,1212.52,1
5centscdn,2807,100,4,6,1,1,3.8,6.8.3,0,0,135,96,14099,876.51,1
add-on-contact-form-7-mailpoet,90564,78,16,8,1,1,5.3,6.5.7,0,0,23,14,1367,396.98,0
cvw-songkick-widget,1899,0,0,6,3,0.333,5.2,6.0.11,0,0,15,5,409,68.57,0
acf-wysiwyg-styling,3030,0,0,10,10,0.1,3.5.0,4.3.34,0,0,3,1,13,6.53,0
wc-slider,5548,0,0,8,3,0.333,4,6.0.11,0,0,28,4,129,787.04,0
show-menu-shortcode,8996,0,0,14,14,0.071,3.1,3.2.1,0,0,2,1,35,2.5,0
ncode-image-resizer,31145,0,0,16,15,0.067,2.6,2.9.2,0,0,17,1,120,231.08,0
tenweb-speed-optimizer,2311584,92,405,3,1,1,5,6.8.3,0,8,491,208,47365,5457.85,1
lj-multi-column-archive,5889,100,1,16,14,0.071,2.8,3.3.2,0,0,5,1,179,20.2,0
mfolio-lite,1297,0,0,5,1,1,6.5,6.9.1,0,0,39,20,5845,412.09,1
assets-manager,8264,100,4,12,9,0.111,3.7,4.7.31,0,0,13,10,1176,52.33,0
dynamic-post,9427,100,1,8,1,1,3,6.8.3,0,0,42,4,2790,3633.29,1
wecantrack,38153,96,12,5,1,1,5,6.8.3,0,0,22,10,1612,155.11,1
woocommerce-filter-orders-by-product,57769,94,15,10,1,1,3.0.1,6.8.3,0,0,8,6,292,14.83,0
nexter-extension,169296,94,12,4,1,1,4,6.9.1,0,0,593,336,62573,13152.87,1
live-2d,14313,100,8,5,1,1,5.5,6.8.3,0,0,77,20,3769,4177.16,1
falang-for-wpbakery-lite,5567,100,3,4,1,1,4.7,6.7.4,0,0,16,2,799,45.45,0
automatically-hierarchic-categories-in-menu,29263,92,12,5,1,1,5.0.2,6.8.3,0,0,10,5,967,76.67,1
wp-vertical-image-slider,70094,98,7,12,1,1,3.5,6.9.1,0,0,27,1,2139,496.59,1
add-logo-to-admin,183725,92,12,17,8,0.125,3.5,4.3.34,0,0,9,1,224,99.28,0
verowa-connect,10231,0,0,10,1,1,6.2,6.9.1,0,0,113,66,20283,1526.27,1
wp-compress-mainwp,15427,94,3,7,1,1,6.5,6.8.3,0,0,18,3,522,523.06,1
zoho-subscriptions,15012,40,4,10,1,1,False,6.9.1,0,0,10,2,258,26.93,1
siiimple,5838,0,0,9,1,1,4,6.9.1,0,0,28,17,1544,113.09,0
donation-thermometer,96404,88,12,13,1,1,4.6,6.8.3,0,0,15,8,1744,1106.17,1
pingback-killer,6323,0,0,14,14,0.071,3.2,3.3.2,0,0,2,1,64,3.22,0
simple-membership-after-login-redirection,217109,96,15,11,1,1,4.5,6.9.1,0,0,3,2,280,18.12,1
variable-inspector,73352,100,5,3,1,1,4.8,6.9.2,0,1,51,15,1409,549.4,1
smartsupp-live-chat,368310,94,131,11,1,1,3,6.8.3,0,0,71,28,2786,5601.87,1
meta-generator-and-version-info-remover,234196,100,28,12,1,1,3,6.8.3,0,0,7,1,655,69.62,0
hostvn-admin-optimize,2195,100,1,5,5,0.2,4.9,5.5.17,0,0,55,36,2655,1558.82,0
random-post-shortcode,11889,60,5,13,4,0.25,4,5.9.12,0,0,3,2,128,6.34,0
insert-video-with-schemaorg-ivws,5049,100,3,11,7,0.143,4,5.0.24,0,0,12,3,210,47.81,0
create-and-assign-categories-for-pages,70901,94,10,8,2,0.5,5.3,6.4.7,0,0,2,1,30,3.48,0
social-media-widget,2160832,78,84,15,1,1,2.9.2,6.4.7,0,0,698,5,1113,1709.3,1
delete-bad-behavior-log,4461,100,1,13,13,0.077,3,3.4.2,0,0,2,1,74,2.75,0
analytify-analytics-dashboard-widget,476989,100,4,9,1,1,4,6.9.1,0,0,26,6,1392,194.8,0
reamaze,16966,100,3,10,1,1,4,6.5.7,0,0,58,36,3184,241.24,1
advanced-activecampaign-site-tracking,2421,100,1,8,7,0.143,3.0.1,4.8.27,0,0,4,2,142,25.14,0
bramework,3693,100,1,3,1,1,3.5.0,6.5.7,0,0,7,2,276,73.96,0
js-support-ticket,553477,76,73,11,1,1,5.5,6.9.1,1,0,1048,219,80289,21699.56,1
rewrite-testing,29342,100,2,11,11,0.091,3.9,3.9.40,0,0,3,1,426,41.7,0
brands-for-woocommerce,158264,96,76,9,1,1,5,6.9.1,0,2,151,75,16402,2594.17,1
bp-poke,23423,80,4,12,6,0.167,4.5,5.3.20,0,0,8,5,539,20.21,0
simple-basic-contact-form,300751,96,97,13,1,1,4.1,6.7.4,0,1,24,2,1290,398.85,1
wp-fontallic-easypromoweb,6160,100,3,11,6,0.167,3.0.1,5.2.23,0,0,53,5,467,7434.08,0
simple-sticky-note,45188,100,1,6,1,1,5,6.7.4,0,0,13,4,443,171.33,0
really-simple-google-tag-manager,26409,0,0,5,1,1,5,6.9.1,0,0,26,5,1325,201.3,1
cf7-woo-product-registration,3923,100,2,7,1,1,4.5,6.7.4,0,0,28,18,1351,93.3,0
subtitles,125292,96,53,11,8,0.125,3.9,4.8.27,0,0,40,13,1353,100.76,0
simple-cloudflare-turnstile,1567636,94,220,3,1,1,4.7,6.9.1,0.26,28,47,36,5093,328.28,1
callrail-phone-call-tracking,357887,74,6,14,1,1,3,6.9.1,0,0,2,1,143,9.91,1
disable-core-block-patterns,1695,100,1,5,5,0.2,False,5.5.17,0,0,5,1,40,127.93,0
quform-wpml,6057,100,1,3,1,1,4.6,6.9.1,0,0,10,9,976,68.61,0
advanced-post-queries,139482,98,40,6,1,1,4.6,6.7.4,0.5,1,6,5,776,34.53,0
wp-visitors-widget,85629,80,12,7,2,0.5,4,6.2.8,0,0,26,6,1261,959.46,0
template-events-calendar,559109,98,210,8,1,1,5,6.9.1,1,0,219,75,12359,3616.38,1
ajax-login-and-registration-modal-popup,181918,94,120,8,1,1,4.1,6.9.0,0,0,379,121,15329,4368.62,1
wpc-coupon-listing,17239,94,3,3,1,1,4,6.9.1,0,0,34,8,1442,601.84,0
my-calendar,2943839,94,154,15,1,1,6.5,6.9.1,0.4,15,397,239,58419,4059.05,1
official-sendle-shipping-method,54853,64,9,6,1,1,3,6.9.1,0,0,19,15,4162,217.26,1
user-activity-tracking-and-log,142446,70,33,10,1,1,4.3,6.9.1,0,0,60,36,6795,2009.99,1
indexnow,551904,64,43,4,1,1,5.3,6.9.1,0,1,26,13,1415,2865.47,0
envo-extra,665168,0,0,3,1,1,4.9,6.9.1,0,1,661,215,51996,11094.65,1
outdooractive-embed,7859,46,3,9,1,1,5,6.7.4,0,0,27,8,666,3445.13,1
lasso,8765,0,0,9,3,0.333,3.0.1,5.9.12,0,0,7,1,54,2863.66,0
link-images-to-none,3419,100,2,12,12,0.083,2.8,3.7.41,0,0,2,1,16,2.29,0
buzzsprout-podcasting,92901,100,5,16,1,1,2.7,6.6.4,0,0,15,2,295,62.85,1
siteimprove,102151,0,0,8,1,1,4.7.2,6.8.3,0,0,22,13,1681,88.26,1
maximum-products-per-user-for-woocommerce,112670,92,42,6,1,1,4.4,6.9.1,0,0,96,72,15958,789.54,1
eventprime-event-calendar-management,527169,88,74,7,1,1,4.8,6.9.1,0.98,1,651,285,128974,23079.48,1
woolementor,856805,88,153,6,1,1,5,6.8.3,0,0,770,264,69329,23008.89,1
benchmark,11610,76,9,13,13,0.077,3.4.2,3.4.2,0,0,8,4,314,21.06,0
delicious-for-wordpress,26923,0,0,18,17,0.059,2.1,2.7,0,0,2,1,206,11.88,0
gravity-forms-zero-spam,949531,86,23,11,1,1,4.7,6.9.1,1,0,10,6,1928,117.71,0
bmi-adultkid-calculator,7826,100,2,3,1,1,4.8,6.5.7,0,0,19,4,3677,998.24,1
gentime,4463,100,7,10,1,1,5.3,6.9.1,0,0,4,1,90,42,0
embedalbum-pro,89512,84,5,8,1,1,4,6.8.3,0,0,2,1,223,21.84,1
hurrakify,4128,0,0,17,1,1,2.0.2,6.9.1,0,0,24,4,375,123.42,1
awcode-toolkit,4142,100,1,6,1,1,5,6.9.1,0,0,11,10,1747,82.54,1
intelly-posts-footer-manager,5135,60,1,10,1,1,2.7,6.7.4,0,0,192,47,11756,3732.25,1
digital-business-card,3946,20,2,4,2,0.5,4.7.0,6.4.7,0,0,61,8,982,8800.77,0
cf7-to-zapier,350130,100,50,8,1,1,4.7,6.9.1,0.25,3,13,9,1824,113.05,0
wp-insurance,7795,0,0,7,1,1,5,6.9.1,0,0,59,21,7124,1990.26,1
quiz-cat,228389,94,35,9,1,1,4,6.9.1,0,0,56,10,2061,1034.46,1
easygravatars,64579,100,1,18,16,0.062,2.0.4,3.0.5,0,0,3,1,223,13.58,0
quotes-llama,34717,92,29,10,1,1,4.2.2,6.8.3,0,0,58,35,9106,412.16,1
axima-payment-gateway,7035,0,0,8,1,1,4.5,6.8.3,0,0,20,10,1053,364.89,1
yahoo-media-player,27633,0,0,18,13,0.077,2.0.2,3.3.2,0,0,4,1,717,364.78,1
scheduled-post-trigger,385906,88,27,9,1,1,4.2,6.8.3,0,0,2,1,38,3.96,0
weepay-payment-gateway-sanal-pos-modulu,3963,0,0,4,1,1,4,6.7.4,0,0,15,2,502,86.64,0
responsive-media,2669,100,1,9,7,0.143,4.0.0,4.9.28,0,0,6,2,208,13.34,0
post-status-notifier-lite,50656,78,17,12,1,1,3.3,6.6.4,0,0,1178,1047,171000,9992.67,1
aforms-form-builder-for-price-calculator-cost-estimation,46190,96,8,6,1,1,4.6,6.7.4,0,2,332,204,15134,5517.09,1
quick-navigation-interface,6125,100,5,10,5,0.2,5,5.6.16,0,0,23,3,368,539.86,0
flexible-cookies,21901,100,4,2,1,1,6.4,6.9.1,1,0,396,335,17636,1031.18,1
debug-status-display-footer,2601,0,0,8,1,1,3.0.1,6.9.1,0,0,5,1,56,13.61,0
template-kit-import,1262189,66,15,6,1,1,5.3,6.4.7,0,1,35,29,3352,1455.92,1
gravity-forms-pdf,5836,100,1,13,13,0.077,3.2.3,3.2.3,0,0,206,116,33038,13337.17,0
myagilepixel,10699,100,1,3,1,1,4.4.0,6.6.4,0,0,45,14,5690,9506.94,0
affiliates-manager-wp-estore-integration,4271,0,0,10,1,1,3.8,6.7.4,0,0,2,1,61,4.32,0
build-private-store-for-woocommerce,4512,100,7,3,1,1,False,6.9.1,0,1,19,14,1884,151.09,1
siteground-migrator,2013736,86,393,7,1,1,4.8,6.9.1,0,0,86,61,7215,858.19,0
frontend-dashboard,144640,98,134,8,1,1,5.8.3,6.8.3,0,1,276,184,25681,6927.5,1
eu-cookie-law-consent,22460,90,4,13,10,0.1,2.7.0,4.4.34,0,0,2,1,347,22.53,0
wc-price-history,48677,100,23,3,1,1,5.8,6.9.1,0.25,3,49,34,5529,257.59,1
easy-notify-lite,85059,66,18,11,1,1,3.3,6.9.1,0,0,206,16,4017,2328.78,1
faster-appearance-menus,9023,98,29,12,12,0.083,3.6,3.6.1,0,0,5,1,38,77.56,0
wp-users-disable,11260,96,6,9,1,1,4.0.0,6.7.4,0,0,11,4,417,138.69,1
no-bot-registration,35949,88,27,9,1,1,5.8,6.9.1,0,1,15,8,771,92.17,1
tax-exemption-woo,16405,90,4,2,1,1,4.7,6.9.1,1,0,230,165,58648,4053.21,0
6storage-rentals,13766,0,0,3,1,1,5.5,6.6.4,0,0,172,49,18132,44208.54,1
send-pdf-for-contact-form-7,358158,86,80,10,1,1,5.2,6.9.1,0,4,1226,524,103922,163139.91,1
nutsforpress-smtp-mail,2625,0,0,5,1,1,5.3,6.9.1,0,0,19,14,1348,78.62,0
wp-docs,60448,96,17,10,1,1,3.5,6.9.1,0,0,110,5,2989,4177.82,1
rss-image-widget,32785,60,2,18,1,1,6,6.9.1,0,0,6,1,181,17.11,0
kliken-marketing-for-google,3453755,54,29,6,1,1,5.8,6.9.1,0,0,74,46,2841,402.83,0
better-search,294913,90,60,16,1,1,6.6,6.9.1,0.83,1,333,207,67851,5000.01,1
html-editor-syntax-highlighter,589487,88,110,13,1,1,4,6.5.0,0,0,4,1,528,618.88,0
textme-sms-integration,16293,80,4,9,1,1,4,6.8.3,0,0,23,16,1218,96.89,1
wp-featured-soliloquy-sliders,14093,100,1,11,10,0.1,3,4.3.34,0,0,2,1,164,6.62,0
no-category-base-wpml,854356,92,33,14,1,1,5,6.8.3,0,0,3,2,126,8.59,0
themarketer,9319,100,4,2,1,1,4.6,6.8.3,0,0,60,39,7424,345,1
avcp,42113,98,17,12,1,1,4.4,6.9.1,0,0,122,20,4584,957.4,1
unblock-cs-jss-for-googlebot,3092,0,0,10,10,0.1,3.0.1,4.4.34,0,0,2,1,39,3.15,0
art-woocommerce-order-one-click,53483,100,36,7,1,1,5.5,6.8.3,0,1,66,49,5708,390.09,0
easy-demo-importer,15502,100,2,2,1,1,5.5,6.9.1,1,0,94,77,12665,1833.39,1
simple-wistia-embed,2984,100,2,10,10,0.1,4.1,4.2.39,0,0,2,1,12,1.51,0
hypotext,3912,100,1,10,4,0.25,3.0.1,5.7.14,0,0,4,1,55,5.82,1
remove-wp-logo-from-admin-bar,9137,100,3,10,1,1,3,6.5.7,0,0,2,1,28,2.11,0
contact-form-7-image-captcha,1518109,94,49,10,1,1,4.7,6.9.1,0,0,52,5,524,1245.18,0
wp-post-views-counter,8418,74,3,11,11,0.091,3.5,4.0.38,0,0,29,10,830,74.48,0
pop-up-pop-up,345494,94,83,5,1,1,4.6,6.8.3,0,0,136,64,4803,844.75,1
auto-login-when-resister,9854,100,3,10,3,0.333,3.5.0,6.0.11,0,0,4,2,93,24.15,1
zippy,226816,92,16,9,1,1,4.9,6.8.3,0,0,7,3,1288,69.97,1
title-remover,1123122,78,68,11,4,0.25,2.5,5.7.14,0,1,2,1,85,5,0
external-events-calendar,19690,0,0,15,15,0.067,2.9.1,False,0,0,6,3,847,76.04,0
set-html-lang-attribute-per-post,2074,86,3,11,11,0.091,3.0.1,4.1.42,0,0,9,1,163,16.16,0
right-click-disable-or-ban,22644,50,2,10,1,1,5,6.9.1,0,0,16,9,1343,121.94,1
tinywebgallery-wrapper,6623,100,1,14,3,0.333,2.8.6,6.0.11,0,0,15,3,875,532.22,0
hide-google-recaptcha-logo,2081,100,1,4,2,0.5,3.0.0,6.2.8,0,0,4,2,45,3.21,0
columns-and-sections-link-for-elementor,2164,100,1,3,3,0.333,5,6.0.11,0,0,10,5,251,10.83,0
