slug,total_downloads,rating_user,num_reviewers,plugin_age_since_release,last_update_year,freq_update_per_year,wp_requires,wp_tested,support_response_rate,open_issues,num_files,num_php_files,loc,plugin_size_kb,vulnerable
extended-post-status,25969,90,11,7,1,1,4.9,6.8.3,0,0,16,11,1241,77.74,1
webmention,59405,100,8,12,1,1,6.2,6.9.1,0,0,58,43,9442,646.95,1
widget-manager-light,48827,76,11,13,4,0.25,3,5.9.12,0,0,44,17,4881,1589,1
moowoodle,36831,86,39,10,1,1,6.0.0,6.8.3,0.5,1,121,65,5291,3812.99,1
subscribe-to-download-lite,18915,60,4,6,1,1,5,6.9.1,0,1,112,42,3953,11924.94,1
piwigopress,17704,66,7,16,1,1,2.8.4,4.9.28,0,0,41,8,1051,848.14,1
weaver-for-bbpress,14188,100,3,8,1,1,6,6.7.4,0,0,55,19,3107,824.78,1
video-grid,60769,88,15,10,1,1,3.5,6.9.1,0,0,42,1,2060,507.71,1
wptemplata,7312,0,0,5,1,1,5,6.7.4,0,0,24,8,1258,1675.85,1
hash-form,65825,100,2,2,1,1,6.3,6.9.1,0,0,120,79,13078,3586.75,1
template-kit-export,93405,50,4,6,1,1,5.3,6.5.7,0,0,37,28,3863,194.54,1
zita-site-library,96944,100,1,7,1,1,6.6,6.9.1,0,0,36,17,4358,333.65,1
gutenify,253422,90,11,6,1,1,6.4,6.8.3,0,0,435,140,14856,8207.22,1
mihdan-index-now,644409,96,55,4,1,1,6,6.9.1,0,0,1819,1780,152058,8367.39,1
backup-backup,2218914,98,1298,5,1,1,4.6,6.9.1,0.87,2,394,199,39172,3768.11,1
serped-net,7543,100,2,5,1,1,6.2,6.8.3,0,0,69,19,5055,1556.4,1
gtmetrix-for-wordpress,261865,96,14,13,2,0.5,3.3.1,6.0.11,0,0,39,4,2003,472.07,1
copy-the-code,327932,92,35,7,1,1,4.4,6.9.1,0.29,5,340,212,65102,6237.93,1
seo-simple-pack,1136132,92,14,7,1,1,4.9,6.7.4,0,0,53,24,3007,197.41,1
news-ticker-for-elementor,38235,94,38,6,1,1,5,6.7.4,0,0,63,9,1883,2503.63,1
integration-of-zoho-crm-and-contact-form-7,5603,0,0,4,1,1,5,6.8.3,0,0,70,45,4492,944.6,1
simple-owl-carousel,16204,60,2,9,2,0.5,4.4,6.4.7,0,0,40,20,1260,302.97,1
opal-portfolios,3003,20,1,7,7,0.143,False,5.0.24,0,0,174,102,17031,2997.89,1
magazine-blocks,151757,98,8,3,1,1,5.4,6.8.3,0,0,335,232,19822,32556.25,1
simple-local-avatars,2383224,92,89,15,1,1,6.6,6.9.1,0,0,124,114,5378,217.8,1
wpc-badge-management,62222,90,8,3,1,1,4,6.9.1,0,1,110,6,3605,4883.34,1
custom-content-scrollbar,4795,100,4,8,4,0.25,4.7,5.8.12,0,0,16,4,1250,388.25,1
optio-dentistry,3174,0,0,10,1,1,5,6.8.3,0,0,5,1,177,38.36,1
booking-calendar,590837,92,115,10,1,1,3.4.0,6.9.1,1,0,246,34,13848,8611.64,1
auxin-elements,3289057,34,6,9,1,1,5,6.9.1,0,2,365,257,76157,5718.48,1
gallery-styles,5877,0,0,3,1,1,5.6,6.9.1,0,0,9,2,66,1034.62,1
zeno-font-resizer,120383,92,20,10,1,1,4.1,6.9.1,0,0,8,2,385,34.96,1
iteras,4234,60,2,11,1,1,3.5.1,6.9.1,0,0,27,15,1165,117.02,1
integration-for-contact-form-7-and-google-sheets,14264,100,2,4,1,1,4.7,6.9.1,0,0,70,20,7799,1327.33,1
wp-smart-tv,45945,78,14,8,1,1,6.3,6.6.4,0,0,617,104,20127,11719.6,1
click-pledge-connect,9752,0,0,8,1,1,5.2,6.8.3,0,0,63,11,3785,2786.24,1
cp-easy-form-builder,91178,84,5,13,1,1,3.0.5,6.9.1,0,0,72,8,1556,645.39,1
wp-phpmyadmin-extension,1052984,92,58,8,1,1,6,6.7.4,0,0,3283,2324,538006,26801.42,1
addonify-quick-view,53134,100,3,5,1,1,6.4,6.9.1,0,0,120,40,6703,2848.02,1
wp-mail-catcher,251473,98,107,8,1,1,4.7,6.8.3,0,0,47,36,3256,268.23,1
chained-quiz,116769,98,38,12,1,1,4,6.8.3,1,0,44,33,3060,282.58,1
spotify-play-button-for-wordpress,86027,86,4,13,1,1,5,6.7.4,0,0,6,1,236,25.59,1
review-stars-count-for-woocommerce,3421,60,2,8,1,1,4,6.9.1,0,0,12,4,505,85.3,1
rencontre,94033,76,49,11,1,1,5,6.8.3,0.17,5,606,52,15866,11177.19,1
revolut-gateway-for-woocommerce,299160,64,45,5,1,1,4.4,6.7.4,0.38,5,198,152,16212,1668.38,1
notifier,32366,94,13,3,1,1,5.7,6.8.3,0,0,193,146,21601,1516.87,1
fat-rat-collect,71819,94,46,7,1,1,4.6,6.7.4,0,0,640,444,61957,4998.36,1
rate-star-review,12271,100,2,7,1,1,5.1,6.5.7,0,0,173,1,1207,6818.42,1
wp-original-media-path,137965,98,38,13,1,1,3.5,6.9.1,0,0,10,3,309,64.02,1
master-addons,1728503,90,209,6,1,1,5,6.9.1,1,0,788,454,153246,23936.85,1
yith-woocommerce-tab-manager,291866,60,16,10,1,1,6.7,6.9.1,0,0,324,189,22392,3640.92,1
small-package-quotes-usps-edition,2640,0,0,3,1,1,6.4,6.9.1,0,0,79,52,8413,661.71,1
ninja-gdpr-compliance,46520,100,6,7,1,1,3,6.8.3,0,1,154,78,8033,5685.76,1
add-widget-after-content,144862,94,38,11,1,1,4.9,6.9.1,0,0,17,5,534,97.28,1
xelion-webchat,2399,100,1,2,1,1,False,6.8.3,0,0,36,21,1647,832.97,1
koko-analytics,2038930,100,220,6,1,1,6,6.9.1,1,0,103,78,5568,501.16,1
instantio,66136,90,16,5,1,1,4,6.9.1,0,0,207,64,18362,4671.7,1
nias-course,4287,100,4,1,1,1,5.8,6.8.3,0,0,1306,846,132849,18051.61,1
flynax-bridge,2459,100,1,10,1,1,4.7.2,6.8.3,0,0,37,26,2339,88.04,1
vc-addons-by-bit14,88090,88,7,8,1,1,4,6.8.3,0,0,196,29,6833,3929.75,1
parcelpanel,218006,98,522,4,1,1,5.8,6.9.1,0.75,1,144,78,22633,6637.67,1
ifolders,18165,92,11,3,1,1,4.6,6.9.1,0,0,464,90,9297,3227.68,1
templates-patterns-collection,4285492,94,77,5,1,1,5.5,6.9.1,0,0,323,77,18794,3454.67,1
elements-plus,327672,96,23,8,1,1,6.1,6.8.3,0,1,108,34,10850,5124.22,1
widgetkit-for-elementor,563171,90,36,8,1,1,5,6.9.1,0,0,381,179,41796,11515.17,1
logo-showcase,35521,82,9,9,1,1,4,6.9.1,0,0,24,8,2118,1386.24,1
accessibility,24407,100,5,9,1,1,3.0.1,6.8.3,0,0,12,5,559,49.21,1
wpexperts-square-for-give,5354,100,3,5,1,1,4.4,6.6.4,0,0,1780,1182,152428,5793.61,1
button,107837,90,53,9,1,1,4.8,6.9.1,0,0,46,12,1316,800.11,1
news-element,8118,100,5,3,1,1,5,6.9.1,0,0,444,351,45531,3338.5,1
alpha-price-table-for-elementor,3217,100,1,4,1,1,6.4,6.9.1,0,0,9,4,1216,89.51,1
cognito-forms,107872,80,19,11,1,1,3.5,6.8.3,0,0,21,4,292,1084.32,1
wpcom-member,65793,0,0,3,1,1,6.2,6.9.1,0,0,56,25,8085,1366.9,1
easy-accordion-free,1289453,98,352,11,1,1,5,6.9.1,1,0,221,76,10795,4256.81,1
accordion-and-accordion-slider,58601,96,14,8,1,1,4,6.9.1,0,0,39,19,2789,334.68,1
inquiry-cart,4169,60,2,13,13,0.077,3.0.0,3.4.2,0,0,7,5,237,11.49,1
themify-portfolio-post,665681,100,1,7,1,1,5.2,6.9.0,0,0,53,15,4043,353.42,1
optin-forms,420834,92,72,12,1,1,3.2,6.5.7,0,0,100,26,7819,1784.46,1
platformly,3156,0,0,7,1,1,4.6,6.8.3,0,0,49,8,2111,610.7,1
travelers-map,38300,100,46,6,1,1,4.6,6.8.3,1,0,469,254,29190,3553.43,1
add-expires-headers,205028,64,19,6,1,1,3.5,6.9.1,0,0,255,181,56870,4076.55,1
wp-anything-slider,41626,74,7,13,2,0.5,3.4,6.4.7,0,0,15,7,847,109.54,1
baiduseo,84476,100,1,5,1,1,5.3,6.9.1,0,0,54,16,12212,7004.05,1
geodatasource-country-region-dropdown,5287,0,0,8,1,1,2,6.7.4,0,0,4,1,96,52.83,1
rollbar,85953,80,3,10,1,1,6.5,6.9.1,0,1,333,294,29375,1492.87,1
gamipress-button,20234,60,2,6,1,1,4.4,6.9.1,0,0,16,10,931,56.94,1
wpguppy-lite,23508,84,5,4,1,1,6,6.6.4,0,0,328,173,43256,11445.57,1
cab-fare-calculator,13494,100,2,5,1,1,4,6.6.4,0,0,188,57,8388,2895.05,1
lana-email-logger,1095,0,0,4,2,0.5,4,6.2.8,0,0,14,8,1296,111.2,1
sender-net-automated-emails,200562,96,65,4,1,1,4.7.0,6.9.1,0,1,50,20,4893,1124.37,1
fluent-smtp,3956453,96,361,5,1,1,5.5,6.9.1,0.61,9,936,886,116287,7212.09,1
contest-gallery,384970,88,86,10,1,1,5.6,6.9.1,0,0,734,425,86963,10977.38,1
mass-delete-tags,18156,98,9,15,2,0.5,2.3,6.1.9,0,0,5,1,108,121.57,1
apptivo-business-site,16295,20,1,14,1,1,6,6.8.3,0,0,131,78,27776,4056.33,1
audio-video-download-buttons-for-youtube,2570,0,0,5,1,1,6,6.5.7,0,0,7,3,8999,694.2,1
soundcloud-shortcode,415224,90,23,16,1,1,3.1.0,6.4.7,0,0,3,1,621,33.66,1
import-users-from-csv,282887,82,44,14,1,1,3.1,6.9.1,0,0,34,4,1013,370.77,1
woo-category-slider-grid,240354,96,91,7,1,1,5,6.9.1,0,0,240,88,12813,4203.9,1
powerkit,873733,90,14,7,1,1,4,6.9.1,0,0,303,196,26317,2498.97,1
sight,54737,0,0,5,1,1,4,6.9.1,0,0,68,26,4523,498.38,1
dashboard-to-do-list,21849,100,8,8,1,1,4,6.9.1,0,0,16,5,203,30.16,1
gsheetconnector-caldera-forms,9030,100,1,5,2,0.5,6,6.3.7,0,0,710,621,94443,4115.11,1
photoshelter-official-plugin,42002,36,4,15,4,0.25,2.8,5.0.24,0,0,21,4,1282,1210.39,1
covermanager,1851,0,0,8,8,0.125,3.0.1,3.6.1,0,0,3,1,49,18.06,1
stripe-payments,1970951,82,113,11,1,1,6,6.9.1,0.67,1,404,286,32729,3467.13,1
mobile-app,42320,84,5,9,1,1,3.6,6.9.1,0,0,129,51,6423,9227.61,1
icon,35240,0,0,9,1,1,3.3,6.9.1,0,0,96,15,11993,4715.04,1
simple-restrict,32882,98,15,9,1,1,3.4,6.9.1,0,0,21,15,1174,74.69,1
n360-splash-screen,9310,100,1,5,1,1,4.7,6.8.3,0,0,13,6,451,258.03,1
wp-perfect-plugin,16528,80,1,14,1,1,5.7,6.9.1,0,0,27,9,2491,590.53,1
dk-pdf,104689,92,43,10,1,1,3.9,6.9.1,0,1,681,617,110855,15938.4,1
tida-url-screenshot,1152,0,0,3,1,1,4.7,6.8.3,0,0,14,10,1087,59.09,1
content-excel-importer,43502,80,4,7,1,1,3.0.1,6.8.3,0,0,878,716,137057,6749.02,1
simple-social-buttons,1345439,96,192,14,1,1,4,6.9.1,0,0,101,33,8870,1293.76,1
clearout-email-validator,32050,84,13,6,1,1,4.6,6.9.1,0,0,13,6,1937,182.34,1
support-x,6006,88,7,7,1,1,3.8,6.9.1,0,0,17,13,3441,130,1
wot-elementor-widgets,722,100,1,1,1,1,4.5,6.8.3,0,0,54,13,4834,6862.16,1
slick-popup,79793,94,22,11,1,1,3.5,6.8.3,0,0,1069,480,59753,23421.96,1
yamaps,157349,94,41,8,1,1,4.7,6.8.3,0,0,22,6,1006,677.25,1
toocheke-companion,102450,90,6,6,1,1,5.3,6.9.1,0,0,128,55,16077,4497.28,1
smm-api,22819,86,12,10,1,1,4.9.9,6.6.4,0,0,213,117,22877,2532.75,1
printus-cloud-printing-for-woocommerce,17194,100,26,2,1,1,5.7,6.9.1,1,0,593,421,118357,15128.27,1
onlyoffice-docspace,3820,0,0,2,1,1,5.7,6.8.3,0,0,135,28,4712,776.22,1
wp-easy-events,19350,100,6,9,1,1,4.5,6.8.3,0,0,772,162,34850,6028.44,1
uipress-lite,226740,82,21,3,1,1,6,6.8.3,0,0,2491,41,8770,27681.6,1
academy,169542,98,116,4,1,1,6.8,6.9.1,1,0,1424,1235,184045,29214.15,1
wc-payphone-gateway,28761,88,5,7,1,1,5,6.8.3,0,0,37,21,1840,142.9,1
moosend-email-marketing,30331,60,4,8,1,1,4.1,6.6.4,0,0,202,152,18267,1101.3,1
add-fields-to-checkout-page-woocommerce,76076,68,18,8,1,1,4.5,6.7.4,0,0,235,149,54351,4449.12,1
wpify-woo,208015,98,48,5,1,1,6.2,6.9.1,0,2,1054,842,90004,23177.65,1
wp-optin-wheel,130116,98,81,8,1,1,4.1,6.9.1,0,0,112,77,3806,619.58,1
booking-system-trafft,13050,100,3,2,1,1,False,6.8.3,0,0,86,17,1823,7420.44,1
all-images-ai,4396,0,0,1,1,1,5,6.6.4,0,0,29,19,3163,523.76,1
wa-chatbox-manager,27945,100,1,6,1,1,4.5.0,6.8.3,0,0,81,8,1958,763.88,1
zionbuilder,79365,88,30,5,1,1,6.0.0,6.9.1,0,0,382,243,43197,9378.73,1
simple-sitemap,1715402,76,73,15,1,1,6,6.8.3,0,1,444,268,74602,5322.84,1
contact-form-to-any-api,89862,100,28,3,1,1,6,6.9.1,0,0,46,20,3100,1742.02,1
fx-toc,6782,100,5,10,9,0.111,4,4.7.31,0,0,7,4,354,33.01,1
luckywp-scripts-control,34135,96,39,7,1,1,4.7,6.8.3,0,0,63,56,3528,156.21,1
bradmax-player,70605,86,11,8,1,1,4.2,6.7.4,0,0,12,3,729,2402.9,1
genesis-blocks,1679331,74,24,5,1,1,6.1,6.9.1,0,0,384,88,12542,2233.41,1
woocommerce-superfaktura,121689,98,15,10,1,1,4.4,6.9.1,1,0,22,10,6355,525.07,1
catalyst-connect-client-portal,2696,0,0,5,2,0.5,4.9,6.2.8,0,0,219,83,26873,6431.27,1
gift-voucher,129943,94,112,7,1,1,4,6.9.1,0,2,870,569,75389,22087.19,1
portfolio-elementor,365342,90,11,7,1,1,4,6.9.1,0,1,293,170,57216,4758.68,1
contact-form-by-supsystic,635003,94,91,9,1,1,False,6.8.3,0,0,467,283,32085,8810.75,1
wp-social-widget,121780,94,11,10,1,1,2.8,6.7.4,0,0,15,4,724,110.96,1
miniorange-oauth-20-server,50716,98,40,8,1,1,4.8,6.9.1,0,0,221,135,15241,2379.73,1
importify,71913,88,25,4,1,1,3.1,6.8.3,0,0,20,2,484,11102.53,1
urvanov-syntax-highlighter,63425,90,19,6,1,1,6.7,6.8.3,0,1,580,16,7632,4467.21,1
uk-cookie-consent,2938270,74,201,13,1,1,5.2,6.9.1,0,0,113,37,4604,4552.84,1
latex2html,13698,100,8,13,1,1,5,6.7.4,0,0,22,9,2846,302.04,1
heureka,6278,46,3,3,1,1,5.3.0,6.3.7,0,1,599,523,42240,3055.12,1
wp-stripe-donation,44266,96,28,6,1,1,5.4,6.9.1,0,0,537,418,73096,6628.31,1
featured-post-creative,61360,92,9,9,1,1,4,6.9.1,0,0,64,26,3883,711.36,1
cryptocurrency-donation-box,83094,94,72,7,1,1,4.5,6.7.4,0,0,290,142,24307,4628.07,1
projectopia-core,22426,100,6,4,1,1,5.3,6.9.1,0,0,1551,911,211744,28364.87,1
easy-svg-upload,489,0,0,1,1,1,6,6.8.3,0,0,18,15,2176,85.02,1
astra-widgets,4530277,78,17,7,1,1,4.7,6.9.1,0,0,51,12,3465,3710.2,1
navigation-menu-as-dropdown-widget,42805,100,10,5,1,1,3.0.1,6.8.3,0,0,2,1,224,17.48,1
wp-podcasts-manager,5901,60,2,5,1,1,5.6,6.9.1,0,0,19,5,1092,123.06,1
cyr3lat,656617,92,51,14,1,1,5,6.9.1,0,1,17,6,592,56.49,1
dynamic-post-grid-elementor-addon,2365,0,0,1,1,1,5,6.7.4,0,0,102,50,5410,1664.99,1
coreactivity,3884,0,0,2,1,1,6.1,6.9.1,0,0,670,384,51750,6013.77,1
invite-anyone,261952,86,26,16,1,1,3.2,6.6.4,0,0,91,27,6871,1234.52,1
crm-customer-relationship-management-by-vcita,42917,72,5,11,1,1,4.6,6.7.4,0,0,25,9,1718,792.58,1
page-and-post-restriction,34577,84,14,5,1,1,3.7,6.8.3,0,0,40,16,4583,864.94,1
product-designer,68905,64,12,9,1,1,3.8,6.9.1,0,0,78,18,6231,5573.3,1
auto-location-for-wp-job-manager,4390,60,2,6,1,1,False,6.9.1,0,0,6,3,191,10.19,1
cm-pop-up-banners,519609,68,13,10,1,1,5.4.0,6.9.1,0,0,252,30,13030,3225.8,1
restrict-for-elementor,13935,80,9,4,1,1,4.3,6.9.1,0,0,252,155,52929,4931.85,1
sitepact-klaviyo-contact-form-7,10200,80,4,5,1,1,6.2,6.8.3,0,0,234,163,53393,4127.44,1
wpo365-login,493625,98,145,8,1,1,5,6.9.1,1,0,530,464,85598,17166.63,1
wp-graphql,1371941,98,48,5,1,1,6,6.9.1,0,0,570,504,75483,7156.19,1
wp-reroute-email,28041,100,9,12,1,1,False,6.8.3,0,1,23,6,1920,383.2,1
search-with-typesense,22726,100,11,4,1,1,6.8,6.8.3,0,1,75,54,4354,1318.98,1
wp-ada-compliance-check-basic,160166,90,8,8,1,1,4.6,6.9.1,0,0,89,67,12078,2381.56,1
404page,2700794,98,1193,12,1,1,4,6.8.3,0,0,42,26,3087,154.85,1
list-related-attachments-widget,10358,100,1,15,6,0.167,4.7,5.1.21,0,0,2,1,371,24.16,1
multisafepay,94651,100,2,6,1,1,6,6.9.1,0,1,364,244,22814,2174.84,1
cubewp-forms,70409,0,0,3,1,1,5,6.9.1,0,0,92,15,5414,1048.5,1
cf7-zendesk,13636,100,12,7,1,1,3.8,6.9.1,0,0,83,20,7891,1478.35,1
secure-downloads,30801,82,10,8,1,1,4,6.9.1,0,0,93,56,17130,2152.68,1
variations-radio-buttons-for-woocommerce,26586,100,2,5,1,1,4,6.9.1,0,1,42,24,4450,3404.37,1
wp-media-category-management,242309,94,35,11,1,1,5.9,6.9.1,0,1,285,179,57648,5942.7,1
currency-converter-widget,46488,98,88,8,1,1,6,6.9.1,0,0,93,4,2331,6752.91,1
shortcode-variables,122171,94,25,10,1,1,6,6.8.3,0,0,50,18,3044,1275.81,1
speakout,324289,96,43,11,1,1,5,6.8.3,0,1,611,189,62621,9061.55,1
blockonomics-bitcoin-payments,208737,90,35,8,1,1,5.6,6.9.1,0,0,56,19,7916,2047.8,1
cookies-and-content-security-policy,467340,98,66,5,1,1,5,6.9.1,0.83,1,38,20,3788,507.46,1
defender-security,4024365,96,328,8,1,1,6.4,6.9.1,0.8,1,1766,1434,228404,20728.7,1
popup-with-fancybox,110571,70,11,12,2,0.5,3.4,6.4.7,0,0,24,6,921,191.19,1
custom-twitter-feeds,3316666,96,399,9,1,1,4.1,6.9.1,1,0,295,158,29676,5752.39,1
simple-youtube-responsive,56695,100,12,9,1,1,2.5,6.9.1,0,0,19,14,1121,54.98,1
wheel-of-life,71573,98,7,4,1,1,5.2,6.9.1,0,0,130,30,3116,7706.25,1
bns-twitter-follow-button,4329,0,0,14,9,0.111,3.6,4.5.33,0,0,3,1,361,19.92,1
custom-order-statuses-woocommerce,313834,66,32,9,1,1,4.4,6.9.1,1,0,39,15,3713,471.32,1
membership-for-woocommerce,53117,88,28,4,1,1,6.7.0,6.9.1,1,0,227,68,22285,10974.44,1
videojs-html5-player,182329,94,18,10,1,1,4.2,6.9.1,0,1,109,2,377,13018.88,1
bandsintown,86858,66,8,15,1,1,2.7,5.9.12,0,0,7,2,357,22.56,1
foxyshop,36144,90,8,15,1,1,3.1,6.7.4,0,0,175,44,12099,3186.99,1
simple-slug-translate,24090,90,4,8,3,0.333,4.3,6.1.9,0,0,3,2,531,20.59,1
add-to-cart-direct-checkout-for-woocommerce,721188,98,101,7,1,1,3.0.1,6.9.1,0,0,62,37,3991,1701.42,1
upcasted-s3-offload,11793,68,10,5,1,1,4.9,6.9.1,0,0,3528,3322,204920,43297.5,1
css3-rotating-words,29838,70,11,10,1,1,3.5,6.8.3,0,0,33,7,444,453.43,1
fraudlabs-pro-for-woocommerce,80804,84,18,11,1,1,4.6,6.9.1,0,0,36,18,4134,269.27,1
first-graders-toolbox,1008,0,0,2,1,1,5,6.8.3,0,0,5,2,81,7.35,1
woo-cart-all-in-one,224518,90,51,6,1,1,5,6.9.1,0,0,111,22,6904,3535.48,1
wp-maintenance,1339501,94,98,13,1,1,3,6.9.1,0,0,1054,17,3397,5927.74,1
bubble-menu,47059,84,9,9,1,1,5.5,6.9.1,0,0,148,73,4718,2118.02,1
add-to-home-screen-wp,65618,74,25,12,1,1,6.7,6.8.3,0,0,22,2,1356,263.34,1
build-app-online,16296,86,6,4,1,1,4,6.7.4,0,0,32,25,8552,413.33,1
hitsteps-visitor-manager,132555,78,7,12,1,1,2.7,6.8.3,0,0,28,7,2661,524.26,1
gs-testimonial,109627,86,34,11,1,1,5.9,6.9.1,1,0,308,192,62266,8751.88,1
wc-support-system,9971,100,3,7,1,1,5,6.9.1,0,0,129,13,3412,2244.78,1
pre-orders-for-woocommerce,162196,88,65,5,1,1,5,6.8.3,0,1,221,129,24019,3438.17,1
simple-media-directory,2692,0,0,7,1,1,4.6,6.5.7,0,0,254,33,5109,5080.13,1
backup,4029295,90,1051,13,1,1,6,6.9.0,0,0,1389,732,97746,31165.28,1
wpforo,1611093,94,389,9,1,1,5.2,6.9.1,0.71,2,485,198,59822,21242.25,1
bp-messages-tool,14730,100,6,10,1,1,4,6.8.3,0,0,7,5,513,26.88,1
paytm-donation,18042,100,3,7,1,1,4.9,6.7.4,0,0,14,6,1966,223.05,1
highlight-search-terms-results,1444,100,1,6,2,0.5,6,False,0,0,2,1,15,1.41,1
bc-woo-custom-thank-you-pages,52100,94,13,6,1,1,5,6.7.1.,0,0,16,9,2449,1089.86,1
formzu-wp,45466,0,0,9,1,1,3.7,6.8.3,0,0,48,39,3462,203.23,1
contentlock,1589,0,0,1,1,1,6.2,6.7.4,0,0,15,6,1018,69.83,1
mailchimp-forms-by-mailmunch,1058299,92,372,11,1,1,4,6.9.1,0,0,41,28,2545,361.27,1
list-all-posts-by-authors-nested-categories-and-titles,28801,100,10,11,1,1,4.0.1,6.5.7,0,0,13,3,598,66.99,1
cm-header-footer-script-loader,44097,100,2,10,1,1,5.4.0,6.9.1,0,0,107,9,5270,1211.93,1
mobile-pages,1801,74,3,5,3,0.333,4.9.0,5.9.0,0,0,197,136,49631,3613.08,1
shopcred,7566,90,8,3,1,1,4.7,6.6.4,0,0,230,78,17733,3560.65,1
ebook-store,143651,88,59,11,1,1,3.5.1,6.8.3,0,0,1091,647,74918,10091.87,1
luckywp-table-of-contents,1109964,98,873,7,1,1,4.7,6.7.4,0,2,102,87,10293,514.38,1
sendpress,526964,90,60,13,1,1,4.4,6.7.4,0,1,873,238,36426,13710.04,1
ads-for-wp,218923,92,43,7,1,1,4.5,6.9.1,0,0,50,26,14134,1618.8,1
caching-compatible-cookie-optin-and-javascript,4394,100,2,5,1,1,5,6.8.3,0,0,5,1,622,46.99,1
boot-modal,6258,100,2,10,1,1,3.0.1,6.7.4,0,0,24,3,736,128.02,1
buddyforms-review,7441,74,3,11,2,0.5,3.9,6.4.7,0,0,63,16,2373,776.4,1
formilla-chat-and-marketing,7958,100,2,9,1,1,2.7,6.9.1,0,0,4,1,328,29.67,1
wc-quantity-plus-minus-button,203043,88,30,5,1,1,4.0.0,6.8.3,0,0,84,37,3815,761.69,1
unlock-addons-for-elementor,1093,100,8,1,1,1,6.5,6.9.1,0,0,374,139,69980,52501.19,1
api-bing-map-2018,35296,96,19,7,1,1,5.3,6.9.1,0,0,893,29,4788,6840.55,1
login-page-styler,237779,86,174,11,1,1,4,6.7.4,0,0,37,19,6341,1570.57,1
simple-download-monitor,1306226,92,147,16,1,1,6,6.9.1,0.57,3,92,34,6803,1025.3,1
rio-video-gallery,20424,82,9,12,4,0.25,3.5,5.8.12,0,0,17,2,1562,2159.9,1
bulk-noindex-nofollow-toolkit-by-mad-fish,24233,86,9,5,1,1,4.1,6.8.3,0,0,7,3,1707,106.32,1
wpsso,4043393,92,304,12,1,1,6,6.9.1,1,0,312,228,82022,9867.4,1
woo-add-to-cart-text-change,35156,90,8,8,1,1,4.0.0,6.9.1,0,0,249,157,52456,4094.53,1
cyklodev-wp-notify,1419,0,0,12,3,0.333,6.0.0,6.1.9,0,0,10,4,417,41.15,1
smart-marketing-for-wp,176382,100,154,9,1,1,4.7,6.7.4,0,0,271,85,18895,15401.51,1
get-a-quote-button-for-woocommerce,121268,100,22,6,1,1,6.6,6.9.1,0,0,22,7,1778,241.41,1
invoice-payment-for-woocommerce,8268,100,1,3,1,1,5.7,6.8.3,0,1,428,257,75991,12240.32,1
inline-tweet-sharer,41012,100,11,12,1,1,3.8,6.9.1,0,0,22,9,1681,116.15,1
theme-duplicator,7438,100,2,8,1,1,4.1,6.7.4,0,0,2,1,149,6.58,1
wp-content-filter,47377,90,4,17,2,0.5,5,6.3.7,0,0,8,1,564,47.01,1
wp-total-branding,3128,0,0,8,1,1,5.2,6.9.1,0,0,797,369,44440,6795.31,1
wow-carousel-for-divi-lite,566111,96,145,5,1,1,6,6.9.1,0,1,73,46,5382,891.71,1
corner-ad,77116,94,33,12,1,1,3.0.5,6.9.1,0,0,26,13,1440,224.4,1
plugin-logic,8221,94,27,11,1,1,6.2.0,6.9.1,0,0,5,2,1173,50.57,1
gallery-videos,836495,96,182,9,1,1,4,6.9.1,0.83,1,189,47,35212,5310.27,1
real-media-library-lite,3680116,94,279,6,1,1,5.9,6.9.1,0,0,288,199,23060,3896.03,1
surbma-salesautopilot-shortcode,4509,0,0,9,1,1,5.1,6.7.4,0,0,4,1,26,3.78,1
woocommerce-predictive-search,272328,64,49,13,1,1,6,6.9.0,0,1,199,67,18751,3064.15,1
s-dev-seo,1854,0,0,6,5,0.2,5.2,5.4.18,0,0,13,10,942,50.92,1
html5-chat,13088,66,9,8,1,1,4.5,6.9.1,0,1,7,1,499,29.92,1
wp-easycart,825207,90,204,12,1,1,False,6.9.1,0,0,1141,939,209760,24146.21,1
search-and-replace,3177131,86,282,18,1,1,4,6.5.7,0,0,51,39,5323,264.84,1
hyve-lite,88793,84,5,1,1,1,6.2,6.9.1,0,0,387,305,43046,2995.28,1
guten-post-layout,37570,86,8,7,1,1,5.6,6.6.4,0,0,44,14,1534,1109.39,1
breaking-news-wp,12750,80,4,7,6,0.167,4.8,5.2.23,0,0,14,3,538,65.94,1
cozy-addons,242453,90,18,3,1,1,5.8,6.9.1,0,0,1376,898,132624,22063.59,1
plezi,6647,100,6,5,1,1,5.6,6.7.4,0,0,70,32,1543,425.68,1
email-shortcode,1507,0,0,8,2,0.5,3.0.1,6.3.7,0,0,30,18,1806,342.67,1
primary-addon-for-elementor,109123,100,2,5,1,1,6,6.7.4,0,0,348,179,72764,8880.76,1
social-stream-design,3560,20,1,5,1,1,5.4,6.6.4,0,0,98,37,9783,4483.36,1
download-theme,127710,80,7,10,1,1,3,6.8.3,0,0,11,3,342,113.31,1
easy-custom-code,6189,100,3,6,1,1,5.3,6.7.4,0,0,35,19,5503,474.08,1
tochat-be,22435,100,3,6,1,1,5,6.7.4,0,0,54,37,4058,274.21,1
quran-text-multilanguage,27624,100,17,12,1,1,3.0.1,6.6.4,0,0,238,25,1680,49384.7,1
link-to-bible,11825,82,10,14,1,1,5.2,6.9.1,0,0,26,19,864,79.74,1
